GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "16001","Ada, ID",7,CAGDP9,87,"11, 21","Natural resources and mining ","Thousands of chained 2012 dollars",120310,106747,99255,127068,161757,108571,98368,148841,102191,177683,147040,122216,123161,178985,180349,194671,145435,157577,141999,181496,164188
 "16001","Ada, ID",7,CAGDP9,88,"42, 44-45","Trade ","Thousands of chained 2012 dollars",2412242,2521515,2697294,2803829,3061514,3344902,3347685,3249378,2923397,2967543,2892017,2943341,3237405,3394215,3535278,3820442,3940794,4092478,4191752,4284928,4673252
 "16001","Ada, ID",7,CAGDP9,89,"22, 48-49","Transportation and utilities ","Thousands of chained 2012 dollars",359298,429181,403467,442494,463260,505987,487518,553804,503781,565520,580272,565572,530897,543608,558497,595045,638489,694130,707296,675110,726635
 "16001","Ada, ID",7,CAGDP9,90,"31-33, 51","Manufacturing and information ","Thousands of chained 2012 dollars",1473875,1614607,1958538,2408962,3054637,2469045,2376559,3264743,3335216,3619004,3472563,3344477,3404342,3765822,3369553,3528408,3708732,4251597,4029703,3572881,3871987
 "16001","Ada, ID",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",2314360,2375060,2805610,3311389,4170709,3443596,3383144,3911736,3734941,3921890,3792228,3647051,3828765,4382374,4011051,4193526,4264899,4753038,4529712,4381805,4532941
 "16001","Ada, ID",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",10102013,10467665,10943486,11581243,12380970,13223590,13359192,13543727,12990267,13008872,13184036,13203237,13908984,14391001,14882740,15632891,16168742,17399656,18473267,18819875,21082650
 "16003","Adams, ID",7,CAGDP9,1,"...","All industry total ","Thousands of chained 2012 dollars",72373,74154,75301,86357,94658,98047,100808,93478,89724,92198,94475,102731,104568,106168,113310,115192,112685,109035,110813,115068,125353
 "16003","Adams, ID",7,CAGDP9,2,"..."," Private industries ","Thousands of chained 2012 dollars",46815,49854,51504,63455,71439,74197,78498,70935,67667,70712,73842,81229,83401,84831,90859,91514,89028,85072,86680,90130,100710
 "16003","Adams, ID",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2012 dollars",(D),5525,5725,8447,5857,(D),7534,6555,5396,7231,8635,(D),9245,11430,13172,12163,7246,10667,8799,10721,8888
 "16003","Adams, ID",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2012 dollars",125,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,(D)
 "16003","Adams, ID",7,CAGDP9,10,"22","  Utilities ","Thousands of chained 2012 dollars",2887,3240,3308,3242,3058,2286,2449,2225,2610,2898,2239,2702,2719,2262,(D),(D),(D),(D),(D),2056,1612
 "16003","Adams, ID",7,CAGDP9,11,"23","  Construction ","Thousands of chained 2012 dollars",7328,(D),(D),(D),(D),(D),8623,5820,4846,4726,2052,2500,3327,3314,4407,4368,4987,5096,5471,5739,6374
 "16003","Adams, ID",7,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),2858,2646,1722,1438,2005,6977,(D),9078,10212,11551,12584,11336,8025,6454,6320,4726
 "16003","Adams, ID",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),1923,(D),(D),(D),(D),(D),(D),(D),9299,10477,11735,10561,(D),5735,5727,4172
 "16003","Adams, ID",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2012 dollars",1089,2174,891,2253,2380,1088,(D),(D),(D),(D),(D),447,(D),1029,1215,953,871,(D),858,697,691
 "16003","Adams, ID",7,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2012 dollars",(D),(D),(D),(D),1389,1121,1027,(D),2434,2019,2411,3316,3198,2810,(D),(D),(D),(D),(D),(D),2202
 "16003","Adams, ID",7,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2012 dollars",3471,3789,4603,10984,12497,12350,11803,11984,11618,10995,5777,5912,6011,5772,5986,6171,7072,7071,6963,6482,7248
 "16003","Adams, ID",7,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2012 dollars",621,789,811,2033,(D),(D),(D),1535,(D),(D),(D),(D),(D),(D),1869,1852,1788,1336,1257,1374,1527
 "16003","Adams, ID",7,CAGDP9,45,"51","  Information ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),1177,997,1318,2190,2518,3202,4109,4236,4153,5665,(D),(D)
 "16003","Adams, ID",7,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2012 dollars",14534,14470,14921,17051,19989,21165,24313,23069,22848,22346,24678,26133,27197,26281,24970,22830,24397,23515,25272,24750,25898
 "16003","Adams, ID",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2012 dollars",1371,(D),1391,2099,2316,2478,2495,2345,2554,2395,2568,2451,2531,2452,2474,2186,2631,1968,2050,2163,2858
 "16003","Adams, ID",7,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2012 dollars",13167,(D),13539,14927,17653,18663,21821,20729,20306,19955,22113,23682,24666,23829,22487,20641,21734,21600,23291,22628,22990
 "16003","Adams, ID",7,CAGDP9,59,"54, 55, 56","  Professional and business services ","Thousands of chained 2012 dollars",(D),(D),1477,2223,3213,4596,5142,4068,4458,4939,5529,5157,4584,3613,4251,(D),4083,3524,3087,4511,7247
 "16003","Adams, ID",7,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2012 dollars",469,508,1036,1466,2146,3302,3351,2704,3195,3773,4126,3283,2621,2056,2381,(D),(D),1743,2172,2997,5474
 "16003","Adams, ID",7,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2012 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),0,0,0
 "16003","Adams, ID",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2012 dollars",(D),(D),443,757,1067,1287,1796,1367,1262,1165,1402,1874,1962,1556,1867,1751,1657,(D),919,1498,1841
 "16003","Adams, ID",7,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of chained 2012 dollars",173,290,815,1747,2859,2905,2522,2483,2356,(D),(D),5807,(D),(D),8779,8787,7154,6089,6580,5495,5373
 "16003","Adams, ID",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2012 dollars",85,99,237,260,421,74,242,250,221,(D),(D),1900,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "16003","Adams, ID",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2012 dollars",96,197,589,1483,2431,2800,2263,2217,2119,(D),(D),3907,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "16003","Adams, ID",7,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2012 dollars",(D),3575,3937,5958,7117,7656,7650,6981,5959,6424,6559,6912,7060,6640,6164,7194,9309,9656,10911,11689,14109
 "16003","Adams, ID",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),4311,4881,5318,5670,5290,5034,4510,5086,6858,7730,8584,(D),11678
 "16003","Adams, ID",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2012 dollars",2828,(D),(D),(D),(D),(D),(D),(D),1651,1545,1242,1242,1766,1604,1649,2096,2447,1956,2353,(D),2481
 "16003","Adams, ID",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),1782,1712,1618,1437,1705,1583,1537,1755,1927,2052,(D),(D)
 "16003","Adams, ID",7,CAGDP9,83,"...","Government and government enterprises ","Thousands of chained 2012 dollars",26114,24677,24115,22998,23229,23851,22231,22509,22028,21464,20628,21502,21163,21332,22445,23657,23629,23921,24095,24900,24589
 "16003","Adams, ID",7,CAGDP9,87,"11, 21","Natural resources and mining ","Thousands of chained 2012 dollars",(D),5521,5720,8440,5852,(D),7528,6549,5391,7225,8835,(D),9245,11430,13172,12163,7246,10667,8799,10721,(D)
 "16003","Adams, ID",7,CAGDP9,88,"42, 44-45","Trade ","Thousands of chained 2012 dollars",(D),(D),(D),(D),13915,13515,12874,(D),14051,13014,8187,9228,9208,8581,(D),(D),(D),(D),(D),(D),9430
 "16003","Adams, ID",7,CAGDP9,89,"22, 48-49","Transportation and utilities ","Thousands of chained 2012 dollars",3540,4059,4149,5250,(D),(D),(D),3734,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3408,3141
 "16003","Adams, ID",7,CAGDP9,90,"31-33, 51","Manufacturing and information ","Thousands of chained 2012 dollars",6474,8580,6983,3399,5042,(D),(D),(D),(D),3207,7977,(D),11218,12666,14625,16448,15245,11665,11097,(D),(D)
 "16003","Adams, ID",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",18172,19242,17391,17519,17377,18868,19174,14210,11782,13955,17904,(D),21587,24817,28969,29342,24815,23486,20665,22168,(D)
 "16003","Adams, ID",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",29678,31696,34814,46273,54172,55520,59467,56620,55638,56624,55922,(D),61818,59834,61639,61926,63824,61210,65528,67484,(D)
 "16005","Bannock, ID",7,CAGDP9,1,"...","All industry total ","Thousands of chained 2012 dollars",2173173,2138029,2233168,2430938,2598112,2555567,2567447,2702035,2509972,2516728,2463814,2508699,2468083,2520603,2504111,2524411,2559640,2550388,2608525,2588432,2715753
 "16005","Bannock, ID",7,CAGDP9,2,"..."," Private industries ","Thousands of chained 2012 dollars",1592488,1556166,1626020,1794604,1944394,1900836,1929422,2065052,1978592,2010773,1960279,2001440,1967871,2028331,1988698,2009433,2050087,2036350,2091257,2078614,2214620
 "16005","Bannock, ID",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2012 dollars",(D),(D),(D),(D),23013,28418,19782,20374,23591,14838,21059,12891,10909,7549,15678,9191,6244,5718,8493,11476,5073
 "16005","Bannock, ID",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2012 dollars",4008,3651,6037,6254,17722,6395,6482,6859,4786,4380,4209,1215,2421,5030,4000,4076,2058,12857,5236,4047,6613
 "16005","Bannock, ID",7,CAGDP9,10,"22","  Utilities ","Thousands of chained 2012 dollars",9901,9475,3689,7277,6769,6991,7397,7855,7408,16636,15610,(D),17544,15969,17434,18350,18435,17350,17454,18771,17582
 "16005","Bannock, ID",7,CAGDP9,11,"23","  Construction ","Thousands of chained 2012 dollars",123905,101911,110530,132276,145976,123434,132419,153893,164453,192556,137838,97491,97292,91244,90237,102016,106481,77226,91332,93972,105663
