GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2012 dollars",1293986,1617115,2073341,1774631,1835142,1720097,1687217,1786956,1575078,1694965,1746641,1816223,1856813,1973344,2016470,2106322,2063093,2117459,2053969,2033725,2250930
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2012 dollars",738786,739160,735393,799394,878075,929188,1031905,1066084,975281,986648,921475,905617,902318,969503,1030994,992500,1091399,1080794,1036278,935069,1037343
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of chained 2012 dollars",2446035,2530705,2630089,2769427,2818487,2922041,2907094,3109232,3090532,3099710,3194897,3228014,3279520,3337951,3489550,3502435,3435908,3393096,3449803,3301628,3435090
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,69,"61","   Educational services ","Thousands of chained 2012 dollars",197475,201289,215618,236216,223620,232728,230129,242379,252727,257713,253571,237616,224649,221884,221029,231299,213015,194465,194747,170611,190369
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2012 dollars",2248654,2329100,2414945,2534705,2594898,2689405,2676980,2866697,2838066,2842389,2941464,2990398,3055039,3116436,3269376,3271533,3224054,3200806,3257472,3134433,3247353
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2012 dollars",950004,948707,967001,1003000,977021,942990,945655,871426,819666,857165,867674,920230,968372,1043757,1074422,1101790,1108363,1095217,1095265,802228,976794
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2012 dollars",237805,232162,245000,259841,246126,235218,225493,190480,184390,206649,208689,219149,224202,264185,285469,329825,335190,320778,291925,172823,225818
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2012 dollars",710331,715161,719812,740317,728793,705958,719220,681220,635357,650503,658975,701081,744124,779893,789614,773959,775341,775989,803135,627249,749199
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2012 dollars",885576,901487,852372,773550,739228,719962,760396,733515,700270,683029,688740,702080,687597,695471,695965,661212,653483,668566,671196,613073,659800
 "10420","Akron, OH (Metropolitan Statistical Area)", ,CAGDP9,83,"...","Government and government enterprises ","Thousands of chained 2012 dollars",3758666,3795164,3804489,3767626,3748438,3614053,3597301,3691040,3634753,3687220,3609398,3609665,3552823,3445716,3316374,3313245,3279756,3274840,3229796,3134113,3098638
